theta_num,theta_den,theta,r_num,r_den,r,P_re,P_im,focal_re,focal_im,seed_re,seed_im,precision,cardinality,iterations,magnitude
1,5,0.200000000000000000000000,1,100,0.010000000000000000000000,0.001565310396734110806113,0.004740587950168456032352,0.001545084971874737120511,0.004755282581475767860552,0.001545084971874737120510,0.004755282581475767860581,24,1,35001,0
1,5,0.200000000000000000000000,2,100,0.020000000000000000000000,0.003171071643186968983432,0.009451786637722288408247,0.003090169943749474241022,0.009510565162951535721158,0.003090169943749474241022,0.009510565162951535721164,24,1,35001,0
1,5,0.200000000000000000000000,3,100,0.030000000000000000000000,0.004817283739358574531957,0.014133596062661497127683,0.004635254915624211361534,0.014265847744427303581737,0.004635254915624211361534,0.014265847744427303581746,24,1,35001,0
1,5,0.200000000000000000000000,4,100,0.040000000000000000000000,0.006503946685248927451685,0.018786016224986082190660,0.006180339887498948482044,0.019021130325903071442323,0.006180339887498948482044,0.019021130325903071442327,24,1,35001,0
1,5,0.200000000000000000000000,5,100,0.050000000000000000000000,0.008231060480858027742620,0.023409047124696043597180,0.007725424859373685602556,0.023776412907378839302906,0.007725424859373685602556,0.023776412907378839302910,24,1,35001,0
1,5,0.200000000000000000000000,6,100,0.060000000000000000000000,0.009998625126185875404760,0.028002688761791381347241,0.009270509831248422723068,0.028531695488854607163488,0.009270509831248422723068,0.028531695488854607163493,24,1,35001,0
1,5,0.200000000000000000000000,7,100,0.070000000000000000000000,0.011806640621232470438105,0.032566941136272095440843,0.010815594803123159843580,0.033286978070330375024073,0.010815594803123159843580,0.033286978070330375024075,24,1,35001,0
1,5,0.200000000000000000000000,8,100,0.080000000000000000000000,0.013655106965997812842654,0.037101804248138185877987,0.012360679774997896964091,0.038042260651806142884653,0.012360679774997896964090,0.038042260651806142884657,24,1,35001,0
1,5,0.200000000000000000000000,9,100,0.090000000000000000000000,0.015544024160481902618410,0.041607278097389652658672,0.013905764746872634084603,0.042797543233281910745236,0.013905764746872634084603,0.042797543233281910745239,24,1,35001,0
1,5,0.200000000000000000000000,10,100,0.100000000000000000000000,0.017473392204684739765369,0.046083362684026495782900,0.015450849718747371205113,0.047552825814757678605820,0.015450849718747371205113,0.047552825814757678605822,24,1,35001,0
1,5,0.200000000000000000000000,11,100,0.110000000000000000000000,0.019443211098606324283534,0.050530058008048715250668,0.016995934690622108325625,0.052308108396233446466402,0.016995934690622108325625,0.052308108396233446466403,24,1,35001,0
1,5,0.200000000000000000000000,12,100,0.120000000000000000000000,0.021453480842246656172905,0.054947364069456311061978,0.018541019662496845446137,0.057063390977709214326983,0.018541019662496845446137,0.057063390977709214326985,24,1,35001,0
1,5,0.200000000000000000000000,13,100,0.130000000000000000000000,0.023504201435605735433480,0.059335280868249283216830,0.020086104634371582566648,0.061818673559184982187565,0.020086104634371582566648,0.061818673559184982187568,24,1,35001,0
1,5,0.200000000000000000000000,14,100,0.140000000000000000000000,0.025595372878683562065261,0.063693808404427631715223,0.021631189606246319687160,0.066573956140660750048147,0.021631189606246319687160,0.066573956140660750048150,24,1,35001,0
1,5,0.200000000000000000000000,15,100,0.150000000000000000000000,0.027726995171480136068246,0.068022946677991356557159,0.023176274578121056807671,0.071329238722136517908731,0.023176274578121056807670,0.071329238722136517908733,24,1,35001,0
1,5,0.200000000000000000000000,16,100,0.160000000000000000000000,0.029899068313995457442437,0.072322695688940457742635,0.024721359549995793928183,0.076084521303612285769312,0.024721359549995793928182,0.076084521303612285769314,24,1,35001,0
1,5,0.200000000000000000000000,17,100,0.170000000000000000000000,0.032111592306229526187833,0.076593055437274935271653,0.026266444521870531048694,0.080839803885088053629895,0.026266444521870531048694,0.080839803885088053629897,24,1,35001,0
1,5,0.200000000000000000000000,18,100,0.180000000000000000000000,0.034364567148182342304434,0.080834025922994789144212,0.027811529493745268169206,0.085595086466563821490477,0.027811529493745268169206,0.085595086466563821490478,24,1,35001,0
1,5,0.200000000000000000000000,19,100,0.190000000000000000000000,0.036657992839853905792240,0.085045607146100019360313,0.029356614465620005289717,0.090350369048039589351059,0.029356614465620005289717,0.090350369048039589351060,24,1,35001,0
1,5,0.200000000000000000000000,20,100,0.200000000000000000000000,0.038991869381244216651251,0.089227799106590625919957,0.030901699437494742410228,0.095105651629515357211642,0.030901699437494742410228,0.095105651629515357211644,24,1,35001,0
1,5,0.200000000000000000000000,21,100,0.210000000000000000000000,0.041366196772353274881467,0.093380601804466608823141,0.032446784409369479530740,0.099860934210991125072224,0.032446784409369479530739,0.099860934210991125072226,24,1,35001,0
1,5,0.200000000000000000000000,22,100,0.220000000000000000000000,0.043780975013181080482888,0.097504015239727968069866,0.033991869381244216651251,0.104616216792466892932805,0.033991869381244216651250,0.104616216792466892932807,24,1,35001,0
1,5,0.200000000000000000000000,23,100,0.230000000000000000000000,0.046236204103727633455515,0.101598039412374703660134,0.035536954353118953771762,0.109371499373942660793388,0.035536954353118953771762,0.109371499373942660793390,24,1,35001,0
1,5,0.200000000000000000000000,24,100,0.240000000000000000000000,0.048731884043992933799346,0.105662674322406815593942,0.037082039324993690892273,0.114126781955418428653970,0.037082039324993690892273,0.114126781955418428653971,24,1,35001,0
1,5,0.200000000000000000000000,25,100,0.250000000000000000000000,0.051268014833976981514384,0.109697919969824303871294,0.038627124296868428012786,0.118882064536894196514554,0.038627124296868428012786,0.118882064536894196514555,24,1,35001,0
1,5,0.200000000000000000000000,26,100,0.260000000000000000000000,0.053844596473679776600625,0.113703776354627168492186,0.040172209268743165133296,0.123637347118369964375135,0.040172209268743165133296,0.123637347118369964375137,24,1,35001,0
1,5,0.200000000000000000000000,27,100,0.270000000000000000000000,0.056461628963101319058073,0.117680243476815409456619,0.041717294240617902253809,0.128392629699845732235717,0.041717294240617902253809,0.128392629699845732235718,24,1,35001,0
1,5,0.200000000000000000000000,28,100,0.280000000000000000000000,0.059119112302241608886724,0.121627321336389026764594,0.043262379212492639374320,0.133147912281321500096298,0.043262379212492639374319,0.133147912281321500096300,24,1,35001,0
1,5,0.200000000000000000000000,29,100,0.290000000000000000000000,0.061817046491100646086582,0.125545009933348020416111,0.044807464184367376494832,0.137903194862797267956882,0.044807464184367376494831,0.137903194862797267956883,24,1,35001,0
1,5,0.200000000000000000000000,30,100,0.300000000000000000000000,0.064555431529678430657644,0.129433309267692390411170,0.046352549156242113615343,0.142658477444273035817464,0.046352549156242113615342,0.142658477444273035817465,24,1,35001,0
1,5,0.200000000000000000000000,31,100,0.310000000000000000000000,0.067334267417974962599911,0.133292219339422136749770,0.047897634128116850735854,0.147413760025748803678047,0.047897634128116850735853,0.147413760025748803678047,24,1,35001,0
1,5,0.200000000000000000000000,32,100,0.320000000000000000000000,0.070153554155990241913384,0.137121740148537259431911,0.049442719099991587856366,0.152169042607224571538629,0.049442719099991587856365,0.152169042607224571538629,24,1,35001,0
1,5,0.200000000000000000000000,33,100,0.330000000000000000000000,0.073013291743724268598061,0.140921871695037758457594,0.050987804071866324976876,0.156924325188700339399210,0.050987804071866324976876,0.156924325188700339399211,24,1,35001,0
1,5,0.200000000000000000000000,34,100,0.340000000000000000000000,0.075913480181177042653945,0.144692613978923633826818,0.052532889043741062097389,0.161679607770176107259792,0.052532889043741062097389,0.161679607770176107259793,24,1,35001,0
1,5,0.200000000000000000000000,35,100,0.350000000000000000000000,0.078854119468348564081032,0.148433967000194885539585,0.054077974015615799217900,0.166434890351651875120375,0.054077974015615799217899,0.166434890351651875120376,24,1,35001,0
1,5,0.200000000000000000000000,36,100,0.360000000000000000000000,0.081835209605238832879326,0.152145930758851513595893,0.055623058987490536338412,0.171190172933127642980957,0.055623058987490536338412,0.171190172933127642980959,24,1,35001,0
1,5,0.200000000000000000000000,37,100,0.370000000000000000000000,0.084856750591847849048823,0.155828505254893517995742,0.057168143959365273458923,0.175945455514603410841539,0.057168143959365273458922,0.175945455514603410841540,24,1,35001,0
1,5,0.200000000000000000000000,38,100,0.380000000000000000000000,0.087918742428175612589527,0.159481690488320898739133,0.058713228931240010579434,0.180700738096079178702122,0.058713228931240010579434,0.180700738096079178702123,24,1,35001,0
1,5,0.200000000000000000000000,39,100,0.390000000000000000000000,0.091021185114222123501435,0.163105486459133655826065,0.060258313903114747699946,0.185456020677554946562703,0.060258313903114747699946,0.185456020677554946562704,24,1,35001,0
1,5,0.200000000000000000000000,40,100,0.400000000000000000000000,0.094164078649987381784549,0.166699893167331789256540,0.061803398874989484820457,0.190211303259030714423286,0.061803398874989484820457,0.190211303259030714423288,24,1,35001,0
1,5,0.200000000000000000000000,41,100,0.410000000000000000000000,0.097347423035471387438867,0.170264910612915299030555,0.063348483846864221940969,0.194966585840506482283868,0.063348483846864221940968,0.194966585840506482283869,24,1,35001,0
1,5,0.200000000000000000000000,42,100,0.420000000000000000000000,0.100571218270674140464390,0.173800538795884185148112,0.064893568818738959061479,0.199721868421982250144450,0.064893568818738959061479,0.199721868421982250144451,24,1,35001,0
1,5,0.200000000000000000000000,43,100,0.430000000000000000000000,0.103835464355595640861120,0.177306777716238447609211,0.066438653790613696181992,0.204477151003458018005033,0.066438653790613696181991,0.204477151003458018005034,24,1,35001,0
1,5,0.200000000000000000000000,44,100,0.440000000000000000000000,0.107140161290235888629053,0.180783627373978086413851,0.067983738762488433302502,0.209232433584933785865614,0.067983738762488433302502,0.209232433584933785865615,24,1,35001,0
1,5,0.200000000000000000000000,45,100,0.450000000000000000000000,0.110485309074594883768193,0.184231087769103101562033,0.069528823734363170423015,0.213987716166409553726197,0.069528823734363170423015,0.213987716166409553726198,24,1,35001,0
1,5,0.200000000000000000000000,46,100,0.460000000000000000000000,0.113870907708672626278537,0.187649158901613493053756,0.071073908706237907543526,0.218742998747885321586779,0.071073908706237907543526,0.218742998747885321586780,24,1,35001,0
1,5,0.200000000000000000000000,47,100,0.470000000000000000000000,0.117296957192469116160086,0.191037840771509260889021,0.072618993678112644664037,0.223498281329361089447361,0.072618993678112644664037,0.223498281329361089447362,24,1,35001,0
1,5,0.200000000000000000000000,48,100,0.480000000000000000000000,0.120763457525984353412840,0.194397133378790405067828,0.074164078649987381784548,0.228253563910836857307943,0.074164078649987381784548,0.228253563910836857307944,24,1,35001,0
1,5,0.200000000000000000000000,49,100,0.490000000000000000000000,0.124270408709218338036800,0.197727036723456925590175,0.075709163621862118905061,0.233008846492312625168525,0.075709163621862118905061,0.233008846492312625168525,24,4,35008,1.414213562373095048801688E-24
1,5,0.200000000000000000000000,50,100,0.500000000000000000000000,0.127817810742171070031965,0.201027550805508822456066,0.077254248593736856025572,0.237764129073788393029108,0.077254248593736856025572,0.237764129073788393029109,24,1,35001,0
